ngay,ma_ngoai_te,ten_ngoai_te,mua_tien_mat,mua_chuyen_khoan,ban
2021-03-28,USD,US DOLLAR,22965.0,22995.0,23175.0
2021-03-29,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-03-30,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-03-31,USD,US DOLLAR,22960.0,22990.0,23170.0
2021-04-01,USD,US DOLLAR,22960.0,22990.0,23170.0
2021-04-02,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-03,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-04,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-05,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-06,USD,US DOLLAR,22970.0,23000.0,23180.0
2021-04-07,USD,US DOLLAR,22970.0,23000.0,23180.0
2021-04-08,USD,US DOLLAR,22970.0,23000.0,23180.0
2021-04-09,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-10,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-11,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-12,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-13,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-14,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-15,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-16,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-17,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-18,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-04-19,USD,US DOLLAR,22955.0,22985.0,23165.0
2021-04-20,USD,US DOLLAR,22960.0,22990.0,23170.0
2021-04-21,USD,US DOLLAR,22960.0,22990.0,23170.0
2021-04-22,USD,US DOLLAR,22955.0,22985.0,23165.0
2021-04-23,USD,US DOLLAR,22945.0,22975.0,23155.0
2021-04-24,USD,US DOLLAR,22945.0,22975.0,23155.0
2021-04-25,USD,US DOLLAR,22945.0,22975.0,23155.0
2021-04-26,USD,US DOLLAR,22940.0,22970.0,23150.0
2021-04-27,USD,US DOLLAR,22930.0,22960.0,23140.0
2021-04-28,USD,US DOLLAR,22930.0,22960.0,23140.0
2021-04-29,USD,US DOLLAR,22930.0,22960.0,23140.0
2021-04-30,USD,US DOLLAR,22930.0,22960.0,23140.0
2021-05-01,USD,US DOLLAR,22930.0,22960.0,23140.0
2021-05-02,USD,US DOLLAR,22930.0,22960.0,23140.0
2021-05-03,USD,US DOLLAR,22930.0,22960.0,23140.0
2021-05-04,USD,US DOLLAR,22940.0,22970.0,23150.0
2021-05-05,USD,US DOLLAR,22940.0,22970.0,23150.0
2021-05-06,USD,US DOLLAR,22940.0,22970.0,23150.0
2021-05-07,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-05-08,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-05-09,USD,US DOLLAR,22950.0,22980.0,23160.0
2021-05-10,USD,US DOLLAR,22940.0,22970.0,23150.0
2021-05-11,USD,US DOLLAR,22930.0,22960.0,23160.0
2021-05-12,USD,US DOLLAR,22930.0,22960.0,23160.0
2021-05-13,USD,US DOLLAR,22910.0,22940.0,23140.0
2021-05-14,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-05-15,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-05-16,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-05-17,USD,US DOLLAR,22910.0,22940.0,23140.0
2021-05-18,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-05-19,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-05-20,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-05-21,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-05-22,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-05-23,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-05-24,USD,US DOLLAR,22930.0,22960.0,23160.0
2021-05-25,USD,US DOLLAR,22930.0,22960.0,23160.0
2021-05-26,USD,US DOLLAR,22930.0,22960.0,23160.0
2021-05-27,USD,US DOLLAR,22910.0,22940.0,23140.0
2021-05-28,USD,US DOLLAR,22910.0,22940.0,23140.0
2021-05-29,USD,US DOLLAR,22910.0,22940.0,23140.0
2021-05-30,USD,US DOLLAR,22910.0,22940.0,23140.0
2021-05-31,USD,US DOLLAR,22915.0,22945.0,23145.0
2021-06-01,USD,US DOLLAR,22915.0,22945.0,23145.0
2021-06-02,USD,US DOLLAR,22915.0,22945.0,23145.0
2021-06-03,USD,US DOLLAR,22910.0,22940.0,23140.0
2021-06-04,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-06-05,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-06-06,USD,US DOLLAR,22920.0,22950.0,23150.0
2021-06-07,USD,US DOLLAR,22840.0,22870.0,23070.0
2021-06-08,USD,US DOLLAR,22830.0,22860.0,23060.0
2021-06-09,USD,US DOLLAR,22830.0,22860.0,23060.0
2021-06-10,USD,US DOLLAR,22810.0,22840.0,23040.0
2021-06-11,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-06-12,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-06-13,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-06-14,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-06-15,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-06-16,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-06-17,USD,US DOLLAR,22830.0,22860.0,23060.0
2021-06-18,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-06-19,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-06-20,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-06-21,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-06-22,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-06-23,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-06-24,USD,US DOLLAR,22870.0,22900.0,23100.0
2021-06-25,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-06-26,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-06-27,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-06-28,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-06-29,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-06-30,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-07-01,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-07-02,USD,US DOLLAR,22870.0,22900.0,23100.0
2021-07-03,USD,US DOLLAR,22870.0,22900.0,23100.0
2021-07-04,USD,US DOLLAR,22870.0,22900.0,23100.0
2021-07-05,USD,US DOLLAR,22870.0,22900.0,23100.0
2021-07-06,USD,US DOLLAR,22870.0,22900.0,23100.0
2021-07-07,USD,US DOLLAR,22870.0,22900.0,23100.0
2021-07-08,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-07-09,USD,US DOLLAR,22870.0,22900.0,23100.0
2021-07-10,USD,US DOLLAR,22870.0,22900.0,23100.0
2021-07-11,USD,US DOLLAR,22870.0,22900.0,23100.0
2021-07-12,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-07-13,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-07-14,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-07-15,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-07-16,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-07-17,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-07-18,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-07-19,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-07-20,USD,US DOLLAR,22900.0,22930.0,23130.0
2021-07-21,USD,US DOLLAR,22900.0,22930.0,23130.0
2021-07-22,USD,US DOLLAR,22890.0,22920.0,23120.0
2021-07-23,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-07-24,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-07-25,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-07-26,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-07-27,USD,US DOLLAR,22880.0,22910.0,23110.0
2021-07-28,USD,US DOLLAR,22865.0,22895.0,23095.0
2021-07-29,USD,US DOLLAR,22840.0,22870.0,23070.0
2021-07-30,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-07-31,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-08-01,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-08-02,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-08-03,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-08-04,USD,US DOLLAR,22820.0,22850.0,23050.0
2021-08-05,USD,US DOLLAR,22810.0,22840.0,23040.0
2021-08-06,USD,US DOLLAR,22800.0,22830.0,23030.0
2021-08-07,USD,US DOLLAR,22800.0,22830.0,23030.0
2021-08-08,USD,US DOLLAR,22810.0,22840.0,23040.0
2021-08-09,USD,US DOLLAR,22810.0,22840.0,23040.0
2021-08-10,USD,US DOLLAR,22770.0,22800.0,23000.0
2021-08-11,USD,US DOLLAR,22670.0,22700.0,22900.0
2021-08-12,USD,US DOLLAR,22800.0,22830.0,23030.0
2021-08-13,USD,US DOLLAR,22800.0,22830.0,23030.0
2021-08-14,USD,US DOLLAR,22700.0,22730.0,22930.0
2021-08-15,USD,US DOLLAR,22700.0,22730.0,22930.0
2021-08-16,USD,US DOLLAR,22710.0,22740.0,22940.0
2021-08-17,USD,US DOLLAR,22705.0,22735.0,22935.0
2021-08-18,USD,US DOLLAR,22680.0,22710.0,22910.0
2021-08-19,USD,US DOLLAR,22680.0,22710.0,22910.0
2021-08-20,USD,US DOLLAR,22685.0,22715.0,22915.0
2021-08-21,USD,US DOLLAR,22685.0,22715.0,22915.0
2021-08-22,USD,US DOLLAR,22685.0,22715.0,22915.0
2021-08-23,USD,US DOLLAR,22695.0,22725.0,22925.0
2021-08-24,USD,US DOLLAR,22695.0,22725.0,22925.0
2021-08-25,USD,US DOLLAR,22670.0,22700.0,22900.0
2021-08-26,USD,US DOLLAR,22650.0,22680.0,22880.0
2021-08-27,USD,US DOLLAR,22660.0,22690.0,22890.0
2021-08-28,USD,US DOLLAR,22660.0,22690.0,22890.0
2021-08-29,USD,US DOLLAR,22660.0,22690.0,22890.0
2021-08-30,USD,US DOLLAR,22650.0,22680.0,22880.0
2021-08-31,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-01,USD,US DOLLAR,22650.0,22680.0,22880.0
2021-09-02,USD,US DOLLAR,22650.0,22680.0,22880.0
2021-09-03,USD,US DOLLAR,22650.0,22680.0,22880.0
2021-09-04,USD,US DOLLAR,22650.0,22680.0,22880.0
2021-09-05,USD,US DOLLAR,22650.0,22680.0,22880.0
2021-09-06,USD,US DOLLAR,22635.0,22665.0,22865.0
2021-09-07,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-09-08,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-09,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-10,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-11,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-12,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-13,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-14,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-15,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-09-16,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-09-17,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-18,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-19,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-20,USD,US DOLLAR,22645.0,22675.0,22875.0
2021-09-21,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-22,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-09-23,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-09-24,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-09-25,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-09-26,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-09-27,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-09-28,USD,US DOLLAR,22640.0,22670.0,22870.0
2021-09-29,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-09-30,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-01,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-02,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-03,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-04,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-05,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-06,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-07,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-08,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-09,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-10,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-11,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-12,USD,US DOLLAR,22620.0,22650.0,22850.0
2021-10-13,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-14,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-15,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-16,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-17,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-18,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-19,USD,US DOLLAR,22630.0,22660.0,22860.0
2021-10-20,USD,US DOLLAR,22625.0,22655.0,22855.0
2021-10-21,USD,US DOLLAR,22625.0,22655.0,22855.0
2021-10-22,USD,US DOLLAR,22625.0,22655.0,22855.0
2021-10-23,USD,US DOLLAR,22625.0,22655.0,22855.0
2021-10-24,USD,US DOLLAR,22625.0,22655.0,22855.0
2021-10-25,USD,US DOLLAR,22625.0,22655.0,22855.0
2021-10-26,USD,US DOLLAR,22625.0,22655.0,22855.0
2021-10-27,USD,US DOLLAR,22625.0,22655.0,22855.0
2021-10-28,USD,US DOLLAR,22625.0,22655.0,22855.0
2021-10-29,USD,US DOLLAR,22620.0,22650.0,22850.0
2021-10-30,USD,US DOLLAR,22620.0,22650.0,22850.0
2021-10-31,USD,US DOLLAR,22620.0,22650.0,22850.0
2021-11-01,USD,US DOLLAR,22620.0,22650.0,22850.0
2021-11-02,USD,US DOLLAR,22620.0,22650.0,22850.0
2021-11-03,USD,US DOLLAR,22600.0,22630.0,22830.0
2021-11-04,USD,US DOLLAR,22550.0,22580.0,22780.0
2021-11-05,USD,US DOLLAR,22540.0,22570.0,22770.0
2021-11-06,USD,US DOLLAR,22540.0,22570.0,22770.0
2021-11-07,USD,US DOLLAR,22540.0,22570.0,22770.0
2021-11-08,USD,US DOLLAR,22530.0,22560.0,22760.0
2021-11-09,USD,US DOLLAR,22530.0,22560.0,22760.0
2021-11-10,USD,US DOLLAR,22530.0,22560.0,22760.0
2021-11-11,USD,US DOLLAR,22515.0,22545.0,22745.0
2021-11-12,USD,US DOLLAR,22515.0,22545.0,22745.0
2021-11-13,USD,US DOLLAR,22515.0,22545.0,22745.0
2021-11-14,USD,US DOLLAR,22515.0,22545.0,22745.0
2021-11-15,USD,US DOLLAR,22520.0,22550.0,22750.0
2021-11-16,USD,US DOLLAR,22520.0,22550.0,22750.0
2021-11-17,USD,US DOLLAR,22520.0,22550.0,22750.0
2021-11-18,USD,US DOLLAR,22520.0,22550.0,22750.0
2021-11-19,USD,US DOLLAR,22525.0,22555.0,22755.0
2021-11-20,USD,US DOLLAR,22525.0,22555.0,22755.0
2021-11-21,USD,US DOLLAR,22525.0,22555.0,22755.0
2021-11-22,USD,US DOLLAR,22540.0,22570.0,22770.0
2021-11-23,USD,US DOLLAR,22545.0,22575.0,22775.0
2021-11-24,USD,US DOLLAR,22555.0,22585.0,22785.0
2021-11-25,USD,US DOLLAR,22545.0,22575.0,22775.0
2021-11-26,USD,US DOLLAR,22545.0,22575.0,22775.0
2021-11-27,USD,US DOLLAR,22545.0,22575.0,22775.0
2021-11-28,USD,US DOLLAR,22545.0,22575.0,22775.0
2021-11-29,USD,US DOLLAR,22560.0,22590.0,22790.0
2021-11-30,USD,US DOLLAR,22570.0,22600.0,22800.0
2021-12-01,USD,US DOLLAR,22580.0,22610.0,22810.0
2021-12-02,USD,US DOLLAR,22600.0,22630.0,22830.0
2021-12-03,USD,US DOLLAR,22670.0,22700.0,22940.0
2021-12-04,USD,US DOLLAR,22670.0,22700.0,22940.0
2021-12-05,USD,US DOLLAR,22670.0,22700.0,22940.0
2021-12-06,USD,US DOLLAR,22950.0,22980.0,23220.0
2021-12-07,USD,US DOLLAR,22930.0,22960.0,23200.0
2021-12-08,USD,US DOLLAR,22810.0,22840.0,23080.0
2021-12-09,USD,US DOLLAR,22830.0,22860.0,23100.0
2021-12-10,USD,US DOLLAR,22830.0,22860.0,23100.0
2021-12-11,USD,US DOLLAR,22830.0,22860.0,23100.0
2021-12-12,USD,US DOLLAR,22830.0,22860.0,23100.0
2021-12-13,USD,US DOLLAR,22820.0,22850.0,23090.0
2021-12-14,USD,US DOLLAR,22840.0,22870.0,23110.0
2021-12-15,USD,US DOLLAR,22870.0,22900.0,23140.0
2021-12-16,USD,US DOLLAR,22850.0,22880.0,23120.0
2021-12-17,USD,US DOLLAR,22790.0,22820.0,23100.0
2021-12-18,USD,US DOLLAR,22790.0,22820.0,23100.0
2021-12-19,USD,US DOLLAR,22790.0,22820.0,23100.0
2021-12-20,USD,US DOLLAR,22760.0,22790.0,23070.0
2021-12-21,USD,US DOLLAR,22730.0,22760.0,23040.0
2021-12-22,USD,US DOLLAR,22780.0,22810.0,23090.0
2021-12-23,USD,US DOLLAR,22785.0,22815.0,23095.0
2021-12-24,USD,US DOLLAR,22700.0,22730.0,23010.0
2021-12-25,USD,US DOLLAR,22700.0,22730.0,23010.0
2021-12-26,USD,US DOLLAR,22700.0,22730.0,23010.0
2021-12-27,USD,US DOLLAR,22620.0,22650.0,22930.0
2021-12-28,USD,US DOLLAR,22670.0,22700.0,22980.0
2021-12-29,USD,US DOLLAR,22670.0,22700.0,22980.0
2021-12-30,USD,US DOLLAR,22610.0,22640.0,22920.0
2021-12-31,USD,US DOLLAR,22610.0,22640.0,22920.0
2022-01-01,USD,US DOLLAR,22610.0,22640.0,22920.0
2022-01-02,USD,US DOLLAR,22610.0,22640.0,22920.0
2022-01-03,USD,US DOLLAR,22610.0,22640.0,22920.0
2022-01-04,USD,US DOLLAR,22610.0,22640.0,22920.0
2022-01-05,USD,US DOLLAR,22590.0,22620.0,22900.0
2022-01-06,USD,US DOLLAR,22590.0,22620.0,22900.0
2022-01-07,USD,US DOLLAR,22540.0,22570.0,22850.0
2022-01-08,USD,US DOLLAR,22540.0,22570.0,22850.0
2022-01-09,USD,US DOLLAR,22540.0,22570.0,22850.0
2022-01-10,USD,US DOLLAR,22510.0,22540.0,22820.0
2022-01-11,USD,US DOLLAR,22530.0,22560.0,22840.0
2022-01-12,USD,US DOLLAR,22530.0,22560.0,22840.0
2022-01-13,USD,US DOLLAR,22530.0,22560.0,22840.0
2022-01-14,USD,US DOLLAR,22540.0,22570.0,22850.0
2022-01-15,USD,US DOLLAR,22540.0,22570.0,22850.0
2022-01-16,USD,US DOLLAR,22540.0,22570.0,22850.0
2022-01-17,USD,US DOLLAR,22540.0,22570.0,22850.0
2022-01-18,USD,US DOLLAR,22560.0,22590.0,22870.0
2022-01-19,USD,US DOLLAR,22530.0,22560.0,22840.0
2022-01-20,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-01-21,USD,US DOLLAR,22450.0,22480.0,22760.0
2022-01-22,USD,US DOLLAR,22450.0,22480.0,22760.0
2022-01-23,USD,US DOLLAR,22450.0,22480.0,22760.0
2022-01-24,USD,US DOLLAR,22500.0,22530.0,22810.0
2022-01-25,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-01-26,USD,US DOLLAR,22460.0,22490.0,22770.0
2022-01-27,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-01-28,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-01-29,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-01-30,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-01-31,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-02-01,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-02-02,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-02-03,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-02-04,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-02-05,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-02-06,USD,US DOLLAR,22470.0,22500.0,22780.0
2022-02-07,USD,US DOLLAR,22500.0,22530.0,22810.0
2022-02-08,USD,US DOLLAR,22570.0,22600.0,22880.0
2022-02-09,USD,US DOLLAR,22520.0,22550.0,22830.0
2022-02-10,USD,US DOLLAR,22510.0,22540.0,22820.0
2022-02-11,USD,US DOLLAR,22520.0,22550.0,22830.0
2022-02-12,USD,US DOLLAR,22520.0,22550.0,22830.0
2022-02-13,USD,US DOLLAR,22520.0,22550.0,22830.0
2022-02-14,USD,US DOLLAR,22550.0,22580.0,22860.0
2022-02-15,USD,US DOLLAR,22580.0,22610.0,22890.0
2022-02-16,USD,US DOLLAR,22590.0,22620.0,22900.0
2022-02-17,USD,US DOLLAR,22620.0,22650.0,22930.0
2022-02-18,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-02-19,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-02-20,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-02-21,USD,US DOLLAR,22620.0,22650.0,22930.0
2022-02-22,USD,US DOLLAR,22630.0,22660.0,22940.0
2022-02-23,USD,US DOLLAR,22650.0,22680.0,22960.0
2022-02-24,USD,US DOLLAR,22650.0,22680.0,22960.0
2022-02-25,USD,US DOLLAR,22650.0,22680.0,22960.0
2022-02-26,USD,US DOLLAR,22650.0,22680.0,22960.0
2022-02-27,USD,US DOLLAR,22650.0,22680.0,22960.0
2022-02-28,USD,US DOLLAR,22640.0,22670.0,22950.0
2022-03-01,USD,US DOLLAR,22640.0,22670.0,22950.0
2022-03-02,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-03-03,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-03-04,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-03-05,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-03-06,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-03-07,USD,US DOLLAR,22680.0,22710.0,22990.0
2022-03-08,USD,US DOLLAR,22680.0,22710.0,22990.0
2022-03-09,USD,US DOLLAR,22680.0,22710.0,22990.0
2022-03-10,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-03-11,USD,US DOLLAR,22700.0,22730.0,23010.0
2022-03-12,USD,US DOLLAR,22700.0,22730.0,23010.0
2022-03-13,USD,US DOLLAR,22700.0,22730.0,23010.0
2022-03-14,USD,US DOLLAR,22720.0,22750.0,23030.0
2022-03-15,USD,US DOLLAR,22720.0,22750.0,23030.0
2022-03-16,USD,US DOLLAR,22710.0,22740.0,23020.0
2022-03-17,USD,US DOLLAR,22710.0,22740.0,23020.0
2022-03-18,USD,US DOLLAR,22690.0,22720.0,23000.0
2022-03-19,USD,US DOLLAR,22690.0,22720.0,23000.0
2022-03-20,USD,US DOLLAR,22690.0,22720.0,23000.0
2022-03-21,USD,US DOLLAR,22700.0,22730.0,23010.0
2022-03-22,USD,US DOLLAR,22705.0,22735.0,23015.0
2022-03-23,USD,US DOLLAR,22710.0,22740.0,23020.0
2022-03-24,USD,US DOLLAR,22705.0,22735.0,23015.0
2022-03-25,USD,US DOLLAR,22700.0,22730.0,23010.0
2022-03-26,USD,US DOLLAR,22700.0,22730.0,23010.0
2022-03-27,USD,US DOLLAR,22700.0,22730.0,23010.0
2022-03-28,USD,US DOLLAR,22705.0,22735.0,23015.0
2022-03-29,USD,US DOLLAR,22710.0,22740.0,23020.0
2022-03-30,USD,US DOLLAR,22690.0,22720.0,23000.0
2022-03-31,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-04-01,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-04-02,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-04-03,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-04-04,USD,US DOLLAR,22670.0,22700.0,22980.0
2022-04-05,USD,US DOLLAR,22700.0,22730.0,23010.0
2022-04-06,USD,US DOLLAR,22700.0,22730.0,23010.0
2022-04-07,USD,US DOLLAR,22690.0,22720.0,23000.0
2022-04-08,USD,US DOLLAR,22690.0,22720.0,23000.0
2022-04-09,USD,US DOLLAR,22690.0,22720.0,23000.0
2022-04-10,USD,US DOLLAR,22690.0,22720.0,23000.0
2022-04-11,USD,US DOLLAR,22690.0,22720.0,23000.0
2022-04-12,USD,US DOLLAR,22715.0,22745.0,23025.0
2022-04-13,USD,US DOLLAR,22710.0,22740.0,23020.0
2022-04-14,USD,US DOLLAR,22730.0,22760.0,23040.0
2022-04-15,USD,US DOLLAR,22730.0,22760.0,23040.0
2022-04-16,USD,US DOLLAR,22730.0,22760.0,23040.0
2022-04-17,USD,US DOLLAR,22730.0,22760.0,23040.0
2022-04-18,USD,US DOLLAR,22750.0,22780.0,23060.0
2022-04-19,USD,US DOLLAR,22785.0,22815.0,23095.0
2022-04-20,USD,US DOLLAR,22795.0,22825.0,23105.0
2022-04-21,USD,US DOLLAR,22795.0,22825.0,23105.0
2022-04-22,USD,US DOLLAR,22800.0,22830.0,23110.0
2022-04-23,USD,US DOLLAR,22800.0,22830.0,23110.0
2022-04-24,USD,US DOLLAR,22800.0,22830.0,23110.0
2022-04-25,USD,US DOLLAR,22810.0,22840.0,23120.0
2022-04-26,USD,US DOLLAR,22810.0,22840.0,23120.0
2022-04-27,USD,US DOLLAR,22795.0,22825.0,23105.0
2022-04-28,USD,US DOLLAR,22780.0,22810.0,23090.0
2022-04-29,USD,US DOLLAR,22785.0,22815.0,23095.0
2022-04-30,USD,US DOLLAR,22785.0,22815.0,23095.0
2022-05-01,USD,US DOLLAR,22785.0,22815.0,23095.0
2022-05-02,USD,US DOLLAR,22785.0,22815.0,23095.0
2022-05-03,USD,US DOLLAR,22785.0,22815.0,23095.0
2022-05-04,USD,US DOLLAR,22800.0,22830.0,23110.0
2022-05-05,USD,US DOLLAR,22780.0,22810.0,23090.0
2022-05-06,USD,US DOLLAR,22780.0,22810.0,23090.0
2022-05-07,USD,US DOLLAR,22780.0,22810.0,23090.0
2022-05-08,USD,US DOLLAR,22780.0,22810.0,23090.0
2022-05-09,USD,US DOLLAR,22785.0,22815.0,23095.0
2022-05-10,USD,US DOLLAR,22765.0,22795.0,23075.0
2022-05-11,USD,US DOLLAR,22890.0,22920.0,23200.0
2022-05-12,USD,US DOLLAR,22920.0,22950.0,23230.0
2022-05-13,USD,US DOLLAR,22920.0,22950.0,23230.0
2022-05-14,USD,US DOLLAR,22920.0,22950.0,23230.0
2022-05-15,USD,US DOLLAR,22920.0,22950.0,23230.0
2022-05-16,USD,US DOLLAR,22920.0,22950.0,23230.0
2022-05-17,USD,US DOLLAR,22960.0,22990.0,23270.0
2022-05-18,USD,US DOLLAR,22970.0,23000.0,23280.0
2022-05-19,USD,US DOLLAR,22995.0,23025.0,23305.0
2022-05-20,USD,US DOLLAR,23000.0,23030.0,23310.0
2022-05-21,USD,US DOLLAR,23000.0,23030.0,23310.0
2022-05-22,USD,US DOLLAR,23000.0,23030.0,23310.0
2022-05-23,USD,US DOLLAR,23005.0,23035.0,23315.0
